point_id,latitude,longitude,elevation_m,elevation_smoothed_m,distance_from_start_m,segment_length_m,elevation_delta_m,slope_pct,slope_deg,slope_smoothed_pct,bearing_deg
268,43.20643967,131.94963861,66.586,66.586,13400,50,-4.145,-8.28978,-4.73886,-7.91321,359.553
269,43.20688932,131.9496338,62.441,62.441,13450,50,-4.145,-8.28978,-4.73886,-8.28978,359.553
270,43.20733896,131.94962899,58.296,58.213,13500,50,-4.145,-8.28978,-4.73886,-8.45574,359.553
271,43.20778861,131.94962418,54.151,54.558,13550,50,-4.145,-8.28978,-4.73886,-7.30898,359.553
272,43.20823814,131.9496093,49.591,51.16,13600,50,-4.56,-9.11961,-5.21074,-6.79643,358.619
273,43.20868655,131.94964218,48.313,47.674,13650,50,-1.278,-2.55597,-1.46414,-6.97319,3.059
274,43.20912824,131.94975456,45.45,44.797,13700,50,-2.864,-5.72703,-3.27777,-5.75406,10.506
275,43.20955977,131.94992614,40.863,42.556,13750,50,-4.587,-9.17358,-5.24141,-4.48043,16.161
276,43.20997397,131.95016482,39.766,40.074,13800,50,-1.097,-2.19411,-1.25693,-4.96427,22.782
277,43.210366,131.95046532,38.39,37.418,13850,50,-1.376,-2.75147,-1.57608,-5.31251,29.192
278,43.21072896,131.95082705,35.903,35.547,13900,50,-2.488,-4.97516,-2.84821,-3.74195,35.993
279,43.21106119,131.95124276,32.169,33.794,13950,50,-3.734,-7.46822,-4.27104,-3.50637,42.363
280,43.21137984,131.95167807,31.508,32.316,14000,50,-0.66,-1.3208,-0.75672,-2.95608,44.876
281,43.21169756,131.95211464,31.0,31.335,14050,50,-0.508,-1.01622,-0.58223,-1.96105,45.042
282,43.21201219,131.95255542,31.0,31.244,14100,50,0.0,0.0,0.0,-0.1835,45.596
283,43.21233509,131.95298474,31.0,31.459,14150,50,0.0,0.0,0.0,0.43021,44.099
284,43.21264891,131.9534265,31.71,31.95,14200,50,0.71,1.41951,0.81326,0.983,45.733
285,43.2129603,131.95387159,32.584,32.702,14250,50,0.874,1.74775,1.00129,1.5039,46.171
286,43.21327169,131.95431669,33.458,33.702,14300,50,0.874,1.74775,1.00129,2.0,46.171
287,43.2135915,131.95474989,34.76,34.09,14350,50,1.302,2.60449,1.49192,0.77525,44.632
288,43.21391985,131.9551712,36.0,33.505,14400,50,1.24,2.4805,1.42093,-1.16899,43.08
289,43.2142411,131.95560292,33.648,31.949,14450,50,-2.352,-4.70425,-2.69335,-3.11322,44.404
290,43.2145633,131.95603329,29.661,29.334,14500,50,-3.987,-7.97342,-4.55879,-5.2288,44.23
291,43.2148855,131.95646367,25.674,25.674,14550,50,-3.987,-7.97342,-4.55879,-7.31959,44.23
292,43.2152077,131.95689406,21.688,21.705,14600,50,-3.987,-7.97342,-4.55879,-7.9381,44.231
293,43.21552989,131.95732445,17.701,17.983,14650,50,-3.987,-7.97342,-4.55879,-7.44523,44.231
294,43.21585219,131.95775469,13.803,14.507,14700,50,-3.898,-7.79683,-4.45823,-6.95235,44.212
295,43.21617585,131.95818302,11.048,11.456,14750,50,-2.755,-5.50905,-3.15326,-6.10207,43.963
296,43.21649951,131.95861135,8.294,8.315,14800,50,-2.755,-5.50905,-3.15326,-6.28041,43.964
297,43.21681771,131.95904729,6.433,5.989,14850,50,-1.861,-3.72202,-2.13158,-4.65346,44.955
298,43.21713533,131.95948396,2.0,4.289,14900,50,-4.433,-8.86511,-5.06609,-3.39886,45.054
299,43.2174576,131.95991425,2.169,3.217,14950,50,0.169,0.33792,0.19361,-2.14425,44.217
300,43.21778,131.96034437,2.551,2.687,15000,50,0.382,0.76398,0.43772,-1.05946,44.194
301,43.2181024,131.96077449,2.933,3.234,15050,50,0.382,0.76398,0.43772,1.09389,44.194
302,43.2184173,131.96121491,3.784,4.128,15100,50,0.851,1.70193,0.97504,1.78797,45.546
303,43.2187306,131.96165752,4.735,5.321,15150,50,0.951,1.90165,1.08944,2.38536,45.834
304,43.21904651,131.9620966,6.639,6.453,15200,50,1.904,3.80832,2.18095,2.26426,45.366
305,43.21935956,131.96253928,8.514,8.297,15250,50,1.875,3.75093,2.14812,3.68707,45.861
306,43.21965508,131.96300435,8.594,10.068,15300,50,0.079,0.15846,0.09079,3.54321,48.912
307,43.2199367,131.96348533,13.002,11.577,15350,50,4.408,8.81597,5.03815,3.01801,51.218
308,43.22020126,131.96398428,13.593,12.829,15400,50,0.591,1.18236,0.67741,2.5043,53.96
309,43.22046581,131.96448323,14.184,14.927,15450,50,0.591,1.18236,0.67741,4.19443,53.96
310,43.22073036,131.96498219,14.775,16.166,15500,50,0.591,1.18236,0.67741,2.47937,53.961
311,43.22093031,131.96552833,19.08,17.349,15550,50,4.305,8.60911,4.92053,2.36506,63.325
312,43.22072014,131.96601501,19.2,18.478,15600,50,0.12,0.24067,0.13789,2.2583,120.651
313,43.22029531,131.9661538,19.505,19.535,15650,50,0.305,0.61079,0.34995,2.11427,166.609
314,43.22000968,131.96569579,19.83,18.325,15700,50,0.324,0.64858,0.3716,-2.42084,229.443
315,43.21991139,131.96510631,20.061,17.191,15750,50,0.231,0.46218,0.26481,-2.26691,257.113
316,43.2202425,131.96478671,13.028,16.09,15800,50,-7.033,-14.06643,-8.00693,-2.20216,324.878
317,43.22069158,131.96481803,13.533,14.924,15850,50,0.505,1.01031,0.57884,-2.33187,2.909
318,43.22114065,131.96484956,14.0,13.792,15900,50,0.467,0.93457,0.53546,-2.26413,2.93
319,43.22158962,131.96488378,14.0,14.158,15950,50,0.0,0.0,0.0,0.73188,3.179
320,43.22203865,131.96491643,14.4,14.446,16000,50,0.4,0.80092,0.45888,0.57501,3.033
321,43.22248769,131.96494887,14.857,14.626,16050,50,0.457,0.91361,0.52344,0.36146,3.013
322,43.22293689,131.96497623,14.97,14.806,16100,50,0.113,0.22595,0.12946,0.36,2.541
323,43.2233863,131.96499687,14.904,14.906,16150,50,-0.067,-0.13316,-0.07629,0.19982,1.917
324,43.22383589,131.964989,14.9,14.913,16200,50,-0.004,-0.00732,-0.00419,0.01273,359.269
325,43.2242855,131.96497947,14.9,14.89,16250,50,0.0,0.0,0.0,-0.04608,359.116
326,43.22473508,131.964968,14.889,14.873,16300,50,-0.011,-0.02182,-0.0125,-0.03306,358.935
327,43.22518459,131.96495242,14.855,14.85,16350,50,-0.034,-0.06808,-0.03901,-0.04521,358.553
328,43.22563411,131.96493683,14.821,14.821,16400,50,-0.034,-0.06808,-0.03901,-0.05883,358.553
329,43.22608363,131.96492124,14.787,14.787,16450,50,-0.034,-0.06808,-0.03901,-0.06808,358.553
330,43.22653314,131.96490565,14.753,14.753,16500,50,-0.034,-0.06808,-0.03901,-0.06808,358.552
331,43.22698266,131.96489006,14.719,14.719,16550,50,-0.034,-0.06808,-0.03901,-0.06808,358.552
332,43.22743218,131.96487447,14.685,14.685,16600,50,-0.034,-0.06808,-0.03901,-0.06808,358.552
333,43.22788169,131.96485888,14.651,14.651,16650,50,-0.034,-0.06808,-0.03901,-0.06808,358.552
334,43.22833121,131.96484329,14.617,14.617,16700,50,-0.034,-0.06808,-0.03901,-0.06808,358.552
335,43.22878073,131.9648277,14.583,14.583,16750,50,-0.034,-0.06808,-0.03901,-0.06808,358.552
336,43.22923024,131.96481211,14.549,14.549,16800,50,-0.034,-0.06808,-0.03901,-0.06808,358.552
337,43.22967976,131.96479652,14.515,14.515,16850,50,-0.034,-0.06808,-0.03901,-0.06808,358.552
338,43.23012928,131.96478093,14.481,14.481,16900,50,-0.034,-0.06808,-0.03901,-0.06808,358.552
339,43.23057879,131.96476534,14.447,14.446,16950,50,-0.034,-0.06808,-0.03901,-0.06861,358.552
340,43.23102831,131.96474975,14.413,14.412,17000,50,-0.034,-0.06808,-0.03901,-0.06946,358.552
341,43.23147781,131.96473311,14.377,14.376,17050,50,-0.035,-0.07074,-0.04053,-0.0703,358.456
342,43.23192729,131.96471587,14.341,14.341,17100,50,-0.036,-0.0723,-0.04142,-0.07114,358.399
343,43.23237678,131.96469863,14.305,14.305,17150,50,-0.036,-0.0723,-0.04142,-0.07199,358.399
344,43.23282626,131.96468139,14.269,14.269,17200,50,-0.036,-0.0723,-0.04142,-0.0723,358.399
345,43.23327575,131.96466415,14.233,14.233,17250,50,-0.036,-0.0723,-0.04142,-0.0723,358.399
346,43.23372523,131.96464691,14.196,14.196,17300,50,-0.036,-0.0723,-0.04142,-0.0723,358.399
347,43.23417471,131.96462967,14.16,14.16,17350,50,-0.036,-0.0723,-0.04142,-0.0723,358.399
348,43.2346242,131.96461243,14.124,14.124,17400,50,-0.036,-0.0723,-0.04142,-0.0723,358.399
349,43.23507368,131.96459519,14.088,14.088,17450,50,-0.036,-0.0723,-0.04142,-0.0723,358.399
350,43.23552317,131.96457794,14.052,14.052,17500,50,-0.036,-0.0723,-0.04142,-0.0723,358.399
351,43.23597265,131.9645607,14.016,14.016,17550,50,-0.036,-0.0723,-0.04142,-0.0723,358.399
352,43.23642214,131.96454346,13.98,13.98,17600,50,-0.036,-0.0723,-0.04142,-0.0723,358.399
353,43.23687162,131.96452622,13.943,13.943,17650,50,-0.036,-0.0723,-0.04142,-0.0723,358.399
354,43.23732111,131.96450897,13.907,13.907,17700,50,-0.036,-0.0723,-0.04142,-0.0723,358.399
355,43.23777059,131.96449173,13.871,13.871,17750,50,-0.036,-0.0723,-0.04142,-0.0723,358.399
356,43.23822008,131.96447449,13.835,13.835,17800,50,-0.036,-0.0723,-0.04142,-0.0723,358.399
357,43.23866956,131.96445724,13.799,13.799,17850,50,-0.036,-0.0723,-0.04142,-0.0723,358.399
358,43.23911905,131.96444,13.763,13.763,17900,50,-0.036,-0.0723,-0.04142,-0.0723,358.399
359,43.23956853,131.96442275,13.726,13.726,17950,50,-0.036,-0.0723,-0.04142,-0.0723,358.399
360,43.24001802,131.96440551,13.69,13.69,18000,50,-0.036,-0.0723,-0.04142,-0.0723,358.399
361,43.2404675,131.96438826,13.654,13.654,18050,50,-0.036,-0.0723,-0.04142,-0.0723,358.399
362,43.24091698,131.96437102,13.618,13.618,18100,50,-0.036,-0.0723,-0.04142,-0.0723,358.399
363,43.24136647,131.96435377,13.582,13.582,18150,50,-0.036,-0.0723,-0.04142,-0.0723,358.399
364,43.24181595,131.96433653,13.546,13.546,18200,50,-0.036,-0.0723,-0.04142,-0.0723,358.399
365,43.24226544,131.96431928,13.51,13.51,18250,50,-0.036,-0.0723,-0.04142,-0.0723,358.399
366,43.24271492,131.96430203,13.473,13.473,18300,50,-0.036,-0.0723,-0.04142,-0.0723,358.399
367,43.24316441,131.96428479,13.437,13.44,18350,50,-0.036,-0.0723,-0.04142,-0.06731,358.399
368,43.24361389,131.96426754,13.401,13.409,18400,50,-0.036,-0.0723,-0.04142,-0.06216,358.399
369,43.24406344,131.96425393,13.377,13.38,18450,50,-0.024,-0.04735,-0.02713,-0.057,358.736
370,43.244513,131.96424043,13.354,13.354,18500,50,-0.023,-0.04654,-0.02666,-0.05185,358.747
371,43.24496255,131.96422694,13.331,13.325,18550,50,-0.023,-0.04654,-0.02666,-0.05914,358.747
372,43.2454121,131.96421344,13.308,13.288,18600,50,-0.023,-0.04654,-0.02666,-0.07415,358.747
373,43.2458617,131.96421414,13.253,13.248,18650,50,-0.054,-0.10872,-0.06229,-0.07834,0.065
374,43.24631126,131.96422546,13.192,13.207,18700,50,-0.061,-0.12241,-0.07014,-0.08254,1.051
375,43.2467606,131.96424875,13.158,13.164,18750,50,-0.034,-0.06752,-0.03869,-0.08675,2.163
376,43.24720994,131.96427204,13.125,13.125,18800,50,-0.034,-0.06752,-0.03869,-0.07857,2.163
377,43.24765895,131.96430284,13.091,13.091,18850,50,-0.034,-0.06759,-0.03873,-0.06765,2.86
378,43.24810709,131.96435368,13.057,13.057,18900,50,-0.034,-0.0678,-0.03884,-0.0679,4.725
379,43.24855522,131.96440453,13.023,13.022,18950,50,-0.034,-0.0678,-0.03884,-0.06859,4.725
380,43.24900262,131.96446482,12.989,12.988,19000,50,-0.034,-0.06881,-0.03942,-0.06926,5.606
381,43.24944847,131.96454498,12.953,12.953,19050,50,-0.035,-0.07094,-0.04065,-0.06985,7.461
382,43.24989432,131.96462514,12.918,12.918,19100,50,-0.035,-0.07094,-0.04065,-0.07041,7.461
383,43.2503382,131.96472232,12.882,12.882,19150,50,-0.035,-0.07077,-0.04055,-0.07077,9.06
384,43.25078013,131.96483633,12.847,12.852,19200,50,-0.035,-0.0706,-0.04045,-0.06124,10.642
385,43.25122205,131.96495035,12.812,12.827,19250,50,-0.035,-0.0706,-0.04045,-0.04946,10.642
386,43.25166245,131.9650748,12.8,12.797,19300,50,-0.012,-0.02331,-0.01336,-0.06039,11.631
387,43.25210184,131.96520587,12.794,12.764,19350,50,-0.006,-0.01201,-0.00688,-0.06512,12.257
388,43.25253895,131.96535073,12.731,12.732,19400,50,-0.063,-0.12542,-0.07186,-0.06364,13.571
389,43.25297444,131.96550424,12.684,12.697,19450,50,-0.047,-0.09424,-0.054,-0.07162,14.399
390,43.25340832,131.96566635,12.653,12.655,19500,50,-0.032,-0.0632,-0.03621,-0.08316,15.223
391,43.2538422,131.96582847,12.621,12.618,19550,50,-0.032,-0.0632,-0.03621,-0.07458,15.223
392,43.25427326,131.96600325,12.586,12.582,19600,50,-0.035,-0.06971,-0.03994,-0.07224,16.453
393,43.25469873,131.96620299,12.545,12.551,19650,50,-0.041,-0.08254,-0.04729,-0.06102,18.876
394,43.25512421,131.96640273,12.504,12.527,19700,50,-0.041,-0.08254,-0.04729,-0.04838,18.876
395,43.25554527,131.96661936,12.5,12.503,19750,50,-0.004,-0.00714,-0.00409,-0.0477,20.541
396,43.2559659,131.96683759,12.5,12.475,19800,50,0.0,0.0,0.0,-0.05707,20.699
397,43.25638349,131.96706632,12.467,12.454,19850,50,-0.033,-0.0663,-0.03799,-0.04143,21.748
398,43.25679818,131.96730504,12.402,12.428,19900,50,-0.065,-0.12939,-0.07413,-0.05094,22.746
399,43.25720963,131.96755408,12.4,12.39,19950,50,-0.002,-0.00431,-0.00247,-0.07682,23.788
400,43.25761827,131.96781154,12.373,12.345,20000,50,-0.027,-0.05472,-0.03135,-0.08943,24.648
401,43.2580232,131.96807998,12.308,12.303,20050,50,-0.065,-0.12937,-0.07412,-0.08513,25.771
402,43.25842814,131.96834843,12.243,12.254,20100,50,-0.065,-0.12937,-0.07412,-0.09715,25.771
403,43.25882867,131.96862845,12.189,12.205,20150,50,-0.054,-0.10786,-0.0618,-0.09909,26.982
404,43.2592203,131.96893183,12.157,12.161,20200,50,-0.032,-0.06441,-0.03691,-0.08608,29.43
405,43.25961194,131.96923522,12.125,12.125,20250,50,-0.032,-0.06441,-0.03691,-0.07303,29.43
406,43.26000163,131.96954314,12.093,12.093,20300,50,-0.032,-0.06434,-0.03687,-0.06428,29.918
407,43.26038467,131.96986656,12.061,12.156,20350,50,-0.032,-0.06411,-0.03673,0.12615,31.587
408,43.26076771,131.97018998,12.029,13.114,20400,50,-0.032,-0.06411,-0.03673,1.91561,31.587
409,43.26115008,131.97051487,12.473,14.966,20450,50,0.444,0.88772,0.50861,3.70505,31.748
410,43.26152679,131.97085201,16.914,17.227,20500,50,4.441,8.88288,5.07619,4.52222,33.094
411,43.26190351,131.97118916,21.355,19.611,20550,50,4.441,8.88288,5.07619,4.7677,33.094
412,43.26228034,131.97152606,23.366,21.845,20600,50,2.011,4.02176,2.30306,4.46817,33.067
413,43.26265723,131.97186283,23.948,23.093,20650,50,0.582,1.16326,0.66647,2.49588,33.051
414,43.26302976,131.97220854,23.643,23.355,20700,50,-0.305,-0.60992,-0.34946,0.5236,34.05
415,43.26340352,131.97255185,23.154,23.124,20750,50,-0.489,-0.97856,-0.56066,-0.46254,33.778
416,43.26377727,131.97289516,22.664,22.815,20800,50,-0.489,-0.97856,-0.56066,-0.61727,33.778
417,43.26415116,131.9732382,22.21,22.606,20850,50,-0.454,-0.90891,-0.52075,-0.41736,33.747
418,43.26452756,131.97357602,22.405,22.535,20900,50,0.195,0.38962,0.22324,-0.14372,33.167
419,43.26490396,131.97391385,22.6,22.6,20950,50,0.195,0.38962,0.22324,0.12992,33.168
420,43.26528036,131.97425168,22.794,22.794,21000,50,0.195,0.38962,0.22324,0.38962,33.168
421,43.26565675,131.97458952,22.989,22.989,21050,50,0.195,0.38962,0.22324,0.38962,33.168
422,43.26603315,131.97492736,23.184,23.184,21100,50,0.195,0.38962,0.22324,0.38962,33.168
423,43.26640954,131.97526521,23.379,23.379,21150,50,0.195,0.38962,0.22324,0.38962,33.169
424,43.26678594,131.97560306,23.574,23.574,21200,50,0.195,0.38962,0.22324,0.38962,33.169
425,43.26716233,131.97594091,23.768,23.702,21250,50,0.195,0.38962,0.22324,0.25654,33.169
426,43.26753872,131.97627877,23.963,23.607,21300,50,0.195,0.38962,0.22324,-0.19027,33.169
427,43.26791348,131.97661997,23.825,23.288,21350,50,-0.138,-0.27579,-0.15802,-0.63707,33.542
428,43.26828441,131.97696904,22.903,22.692,21400,50,-0.922,-1.8444,-1.05664,-1.19259,34.42
429,43.26865534,131.97731811,21.981,21.725,21450,50,-0.922,-1.8444,-1.05664,-1.93316,34.42
430,43.26901753,131.97768317,20.787,20.521,21500,50,-1.194,-2.38797,-1.36795,-2.40937,36.276
431,43.26936482,131.97807543,19.13,19.337,21550,50,-1.657,-3.31322,-1.89764,-2.36674,39.434
432,43.2696977,131.97849009,17.802,18.353,21600,50,-1.328,-2.65687,-1.52192,-1.96818,42.209
433,43.2700097,131.97893471,16.986,17.644,21650,50,-0.816,-1.63122,-0.93453,-1.41843,46.057
434,43.27030572,131.97939947,17.06,17.302,21700,50,0.074,0.14839,0.08502,-0.68363,48.822
435,43.27059992,131.97986651,17.241,17.262,21750,50,0.18,0.36078,0.20671,-0.0801,49.135
436,43.27089412,131.98033354,17.421,17.421,21800,50,0.18,0.36078,0.20671,0.3183,49.136
437,43.27118832,131.98080059,17.602,17.602,21850,50,0.18,0.36078,0.20671,0.36078,49.136
438,43.27148251,131.98126764,17.782,17.902,21900,50,0.18,0.36078,0.20671,0.60086,49.136
439,43.2717767,131.98173469,17.962,18.354,21950,50,0.18,0.36078,0.20671,0.90413,49.137
440,43.27208646,131.98218211,18.743,18.958,22000,50,0.781,1.56119,0.89442,1.2074,46.444
441,43.27240031,131.98262438,19.682,19.713,22050,50,0.939,1.87713,1.07539,1.51067,45.736
442,43.27271415,131.98306665,20.62,20.553,22100,50,0.939,1.87713,1.07539,1.67989,45.736
443,43.273028,131.98350892,21.559,21.266,22150,50,0.939,1.87713,1.07539,1.42639,45.736
444,43.27334925,131.98394071,22.162,21.699,22200,50,0.603,1.2069,0.69147,0.86496,44.38
445,43.2736806,131.9843582,22.309,21.651,22250,50,0.147,0.29367,0.16826,-0.09555,42.532
446,43.27401371,131.98477304,21.844,21.123,22300,50,-0.465,-0.93,-0.53284,-1.05607,42.199
447,43.27434967,131.98518352,20.381,20.182,22350,50,-1.463,-2.92546,-1.67569,-1.88254,41.656
448,43.27468564,131.98559401,18.919,18.919,22400,50,-1.463,-2.92546,-1.67569,-2.52637,41.656
449,43.2750216,131.98600451,17.456,17.456,22450,50,-1.463,-2.92546,-1.67569,-2.92546,41.656
450,43.27535756,131.98641501,15.993,15.993,22500,50,-1.463,-2.92546,-1.67569,-2.92546,41.656
451,43.27569352,131.98682552,14.53,15.022,22550,50,-1.463,-2.92546,-1.67569,-1.94312,41.657
452,43.27602947,131.98723603,13.068,14.565,22600,50,-1.463,-2.92546,-1.67569,-0.91318,41.657
453,43.27635905,131.98765617,14.061,14.532,22650,50,0.993,1.98622,1.13787,-0.06649,42.865
454,43.27668831,131.98807679,15.173,14.803,22700,50,1.112,2.22423,1.27418,0.54321,42.924
455,43.27702036,131.98849322,15.827,15.38,22750,50,0.654,1.308,0.74939,1.15291,42.398
456,43.277356,131.98890423,15.888,15.657,22800,50,0.062,0.12306,0.07051,0.55458,41.718
457,43.27769164,131.98931524,15.95,15.116,22850,50,0.062,0.12306,0.07051,-1.0821,41.718
458,43.27803106,131.98971999,15.447,13.857,22900,50,-0.503,-1.00543,-0.57605,-2.51852,40.963
459,43.2783871,131.99009724,12.468,12.033,22950,50,-2.98,-5.9592,-3.41034,-3.64802,37.647
460,43.2787451,131.99047085,9.531,9.682,23000,50,-2.937,-5.8741,-3.36175,-4.70069,37.226
461,43.27911112,131.99082961,6.768,7.207,23050,50,-2.762,-5.52441,-3.16204,-4.95153,35.511
462,43.27948462,131.99117352,4.198,5.157,23100,50,-2.57,-5.14029,-2.94258,-4.09937,33.836
463,43.27986876,131.99149458,3.068,3.528,23150,50,-1.13,-2.25964,-1.29446,-3.257,31.319
464,43.28026359,131.99179005,2.219,2.365,23200,50,-0.849,-1.6984,-0.97302,-2.32737,28.582
465,43.28065911,131.99208388,1.388,1.637,23250,50,-0.831,-1.66226,-0.95232,-1.45595,28.406
466,43.28106668,131.99234452,0.95,1.109,23300,50,-0.438,-0.87626,-0.50205,-1.05647,24.964
467,43.28147566,131.99260122,0.558,0.759,23350,50,-0.392,-0.78317,-0.44871,-0.69854,24.557
468,43.28189266,131.9928311,0.427,0.582,23400,50,-0.131,-0.26225,-0.15026,-0.35521,21.866
469,43.28231509,131.99304277,0.473,0.492,23450,50,0.046,0.09124,0.05228,-0.17995,20.041
470,43.28274142,131.99323802,0.5,0.476,23500,50,0.027,0.05441,0.03117,-0.03093,18.438
471,43.28317351,131.993409,0.5,0.46,23550,50,0.0,0.0,0.0,-0.03277,16.07
472,43.28360673,131.9935737,0.481,0.407,23600,50,-0.019,-0.03807,-0.02181,-0.10531,15.47
473,43.28404691,131.99369992,0.345,0.363,23650,50,-0.136,-0.27143,-0.15552,-0.08732,11.79
474,43.28448708,131.99382613,0.21,0.337,23700,50,-0.136,-0.27143,-0.15552,-0.05217,11.791
475,43.28493263,131.99390853,0.282,0.327,23750,50,0.072,0.14434,0.0827,-0.01987,7.667
476,43.28537859,131.99398762,0.37,0.354,23800,50,0.088,0.17575,0.1007,0.05355,7.356
477,43.28582641,131.99404002,0.431,0.376,23850,50,0.062,0.12341,0.07071,0.04295,4.869
478,43.2862752,131.9940783,0.479,0.318,23900,50,0.048,0.09569,0.05483,-0.11584,3.553
479,43.28672446,131.99409029,0.317,0.196,23950,50,-0.162,-0.32445,-0.1859,-0.24327,1.113
480,43.28717408,131.99408194,-0.008,0.043,24000,50,-0.325,-0.6496,-0.37219,-0.30576,359.225
481,43.28762321,131.99405827,-0.239,-0.126,24050,50,-0.231,-0.46142,-0.26437,-0.33916,357.803
482,43.28807163,131.99401244,-0.333,-0.242,24100,50,-0.095,-0.18901,-0.10829,-0.23154,355.745
483,43.28851956,131.9939594,-0.369,-0.272,24150,50,-0.036,-0.07133,-0.04087,-0.0589,355.073
484,43.28896628,131.9938889,-0.262,-0.233,24200,50,0.107,0.21364,0.12241,0.07612,353.447
485,43.289413,131.9938184,-0.155,-0.155,24250,50,0.107,0.21364,0.12241,0.15665,353.447
486,43.28985972,131.99374789,-0.048,-0.084,24300,50,0.107,0.21364,0.12241,0.14186,353.447
487,43.29030645,131.99367739,0.058,-0.072,24350,50,0.107,0.21364,0.12241,0.02448,353.447
488,43.29075446,131.99362718,-0.014,-0.075,24400,50,-0.073,-0.14524,-0.08322,-0.00662,355.336
489,43.2912033,131.99358985,-0.201,-0.045,24450,50,-0.187,-0.37325,-0.21386,0.06027,356.536
490,43.29165242,131.99356076,-0.172,0.034,24500,50,0.029,0.0581,0.03329,0.15792,357.301
491,43.29210185,131.99354103,0.102,0.206,24550,50,0.274,0.54809,0.31403,0.34438,358.17
492,43.29255132,131.99354469,0.453,0.495,24600,50,0.351,0.7019,0.40215,0.57712,0.34
493,43.29300082,131.99356131,0.847,0.857,24650,50,0.394,0.78706,0.45094,0.72481,1.541
494,43.29345004,131.9935862,1.242,1.199,24700,50,0.395,0.79044,0.45288,0.68398,2.31
495,43.29389877,131.99362603,1.64,1.506,24750,50,0.398,0.79655,0.45638,0.61432,3.696
496,43.2943461,131.99368814,1.812,1.788,24800,50,0.172,0.34393,0.19706,0.56302,5.771
497,43.2947927,131.99375962,1.989,2.082,24850,50,0.177,0.35364,0.20262,0.58844,6.644
498,43.29523836,131.99384186,2.254,2.396,24900,50,0.265,0.53055,0.30398,0.62871,7.649
499,43.29568288,131.99393486,2.713,2.776,24950,50,0.459,0.91753,0.52569,0.75951,8.658
500,43.29612717,131.99403009,3.212,3.22,25000,50,0.499,0.99791,0.57174,0.88836,8.867
501,43.29657145,131.99412532,3.711,3.725,25050,50,0.499,0.99791,0.57174,1.00896,8.867
502,43.29701574,131.99422056,4.21,4.299,25100,50,0.499,0.99791,0.57174,1.14928,8.867
503,43.29746039,131.99431232,4.777,4.936,25150,50,0.567,1.13357,0.64946,1.27352,8.541
504,43.29790633,131.99439162,5.586,5.635,25200,50,0.81,1.61911,0.9276,1.39776,7.375
